,Anio,Mes,Semana,Hora,Viajes,Viajes_M,Viajes_F,Edad_Usuario,Duracion
319,2011,4,13,6,131,107.0,24.0,35.099236641221374,8.045674300254452
320,2011,4,13,7,394,281.0,113.0,35.42893401015228,8.40033840947547
321,2011,4,13,8,1003,703.0,300.0,34.589232303090725,9.91829511465604
322,2011,4,13,9,1147,856.0,291.0,34.36791630340017,10.177172333623952
323,2011,4,13,10,1014,712.0,302.0,35.0138067061144,13.151347797501645
324,2011,4,13,11,1142,804.0,338.0,34.08756567425569,15.703312901342658
325,2011,4,13,12,1274,889.0,385.0,34.376766091051806,17.328283621140745
326,2011,4,13,13,1507,1048.0,459.0,34.1672196416722,17.492457420924577
327,2011,4,13,14,1709,1189.0,520.0,33.9133996489175,14.75822118197775
328,2011,4,13,15,1593,1144.0,449.0,33.56434400502197,13.687507846829899
329,2011,4,13,16,1487,1061.0,426.0,33.50773369199731,13.554057386236268
330,2011,4,13,17,1429,987.0,442.0,33.097270818754374,13.123734546302792
331,2011,4,13,18,1469,1037.0,432.0,33.13955071477196,13.86489675516223
332,2011,4,13,19,1411,1009.0,402.0,32.93763288447909,12.946810772501765
333,2011,4,13,20,1133,802.0,331.0,33.167696381288614,13.184613121506324
334,2011,4,13,21,895,630.0,265.0,32.320670391061455,12.791731843575425
335,2011,4,13,22,624,442.0,182.0,31.927884615384617,12.051522435897446
336,2011,4,13,23,418,327.0,91.0,32.32775119617225,12.35055821371611
337,2011,4,14,0,405,300.0,105.0,32.10617283950617,13.53378600823045
338,2011,4,14,1,10,10.0,,32.0,43.97333333333333
339,2011,4,14,6,513,370.0,143.0,34.5692007797271,7.346003898635484
340,2011,4,14,7,1601,1130.0,471.0,34.73891317926296,8.51831147199667
341,2011,4,14,8,3864,2817.0,1047.0,33.953416149068325,9.467003105590072
342,2011,4,14,9,4642,3487.0,1155.0,33.790392072382595,10.3703791469194
343,2011,4,14,10,2967,2134.0,833.0,34.697000337040784,11.675845410628018
344,2011,4,14,11,3004,2161.0,843.0,34.75665778961385,12.368874833555248
345,2011,4,14,12,3214,2369.0,845.0,35.28251400124456,13.75945861854387
346,2011,4,14,13,3734,2744.0,990.0,34.190680235672204,13.196036422067516
347,2011,4,14,14,4850,3547.0,1303.0,33.776082474226804,12.146766323024048
348,2011,4,14,15,4773,3530.0,1243.0,33.651372302535094,11.991479851944968
349,2011,4,14,16,4212,3132.0,1080.0,34.10660018993352,12.364502215891063
350,2011,4,14,17,3784,2750.0,1034.0,33.63345665961945,12.566455250176185
351,2011,4,14,18,4939,3544.0,1395.0,33.18768981575218,12.616727407707346
352,2011,4,14,19,5031,3611.0,1420.0,33.09719737626715,12.844732657523307
353,2011,4,14,20,3948,2869.0,1079.0,32.653242147923,13.067388551165136
354,2011,4,14,21,3180,2305.0,875.0,32.536477987421385,12.297756813417207
355,2011,4,14,22,1961,1474.0,487.0,31.896991330953597,12.176551079381293
356,2011,4,14,23,1031,812.0,219.0,32.36372453928225,12.119156159068861
357,2011,4,15,0,243,182.0,61.0,32.02880658436214,13.70404663923182
358,2011,4,15,1,12,9.0,3.0,30.416666666666668,53.15
359,2011,4,15,6,496,369.0,127.0,33.6875,6.714516129032254
360,2011,4,15,7,1525,1122.0,403.0,35.34754098360656,8.482885245901638
361,2011,4,15,8,4031,2926.0,1105.0,34.181840734309105,9.280294385181534
362,2011,4,15,9,4486,3389.0,1097.0,33.523406152474365,9.832322781988402
363,2011,4,15,10,3053,2223.0,830.0,34.693416311824436,11.267070640899657
364,2011,4,15,11,2810,2046.0,764.0,34.98007117437722,13.061613285883737
365,2011,4,15,12,2896,2168.0,728.0,35.06422651933702,13.425627302025758
366,2011,4,15,13,3516,2634.0,882.0,34.668657565415245,13.550331816458089
367,2011,4,15,14,4665,3508.0,1157.0,34.0096463022508,12.083604858878152
368,2011,4,15,15,4492,3318.0,1174.0,33.95614425645592,11.939555506084892
369,2011,4,15,16,3888,2914.0,974.0,33.828960905349795,11.649828532235917
370,2011,4,15,17,3318,2449.0,869.0,33.5497287522604,11.78205746433597
371,2011,4,15,18,4663,3390.0,1273.0,33.154621488312245,11.879312316820362
372,2011,4,15,19,4169,3035.0,1134.0,33.01391220916287,12.085072359478687
373,2011,4,15,20,3180,2314.0,866.0,32.79937106918239,11.769952830188686
374,2011,4,15,21,2426,1828.0,598.0,33.132316570486395,11.802507557021174
375,2011,4,15,22,1701,1279.0,422.0,32.01881246325691,12.205506564765825
376,2011,4,15,23,697,553.0,144.0,32.38880918220947,11.231946437111432
377,2011,4,16,0,242,176.0,66.0,31.14876033057851,14.367975206611577
378,2011,4,16,1,8,6.0,2.0,28.25,53.2625
379,2011,4,16,6,208,172.0,36.0,33.84615384615385,6.739743589743589
380,2011,4,16,7,717,561.0,156.0,35.73640167364017,8.267038586703858
381,2011,4,16,8,1937,1430.0,507.0,33.89261744966443,9.396704525899167
382,2011,4,16,9,2415,1788.0,627.0,34.15859213250518,9.914002760524498
383,2011,4,16,10,1979,1415.0,564.0,35.27943405760485,12.104429846723942
384,2011,4,16,11,2089,1513.0,576.0,35.747726184777406,13.836317217169327
385,2011,4,16,12,2388,1708.0,680.0,35.835008375209384,14.762716359575633
386,2011,4,16,13,2707,1973.0,734.0,35.15921684521611,14.756409309198386
387,2011,4,16,14,3414,2473.0,941.0,34.334504979496195,13.410027338410458
388,2011,4,16,15,2760,2011.0,749.0,34.289855072463766,13.120875603864754
389,2011,4,16,16,2401,1731.0,670.0,33.887546855476884,13.604241288352057
390,2011,4,16,17,2112,1534.0,578.0,33.18276515151515,13.502075441919192
391,2011,4,16,18,2772,1974.0,798.0,33.51443001443001,12.78551587301588
392,2011,4,16,19,3038,2173.0,865.0,33.31237656352864,13.081901470265535
393,2011,4,16,20,2431,1734.0,697.0,33.2538050185109,12.607658028246274
394,2011,4,16,21,1611,1175.0,436.0,32.44692737430167,12.586012828470917
395,2011,4,16,22,1189,916.0,273.0,32.00420521446594,12.105102326885342
396,2011,4,16,23,632,500.0,132.0,31.770569620253166,12.540532700421926
397,2011,4,17,0,229,182.0,47.0,32.10043668122271,15.441193595342062
398,2011,4,17,1,4,4.0,,41.25,48.58749999999999
399,2011,4,17,6,406,306.0,100.0,33.01724137931034,6.717692939244666
400,2011,4,17,7,1330,1011.0,319.0,34.67593984962406,8.909812030075168
401,2011,4,17,8,3372,2506.0,866.0,33.51660735468565,9.134321866350342
402,2011,4,17,9,3783,2892.0,891.0,33.34681469733016,9.25611948189268
403,2011,4,17,10,2455,1816.0,639.0,34.413441955193484,10.138397827562795
404,2011,4,17,11,2216,1691.0,525.0,35.338447653429604,11.543449157641426
405,2011,4,17,12,2291,1736.0,555.0,34.66564818856395,11.717525098210396
406,2011,4,17,13,2756,2153.0,603.0,34.67597968069666,11.477485486211915
407,2011,4,17,14,3652,2750.0,902.0,33.95810514786418,11.109921504198612
408,2011,4,17,15,3675,2749.0,926.0,34.029115646258504,11.640693877551042
409,2011,4,17,16,3356,2513.0,843.0,34.01698450536353,11.915877036154157
410,2011,4,17,17,2882,2115.0,767.0,33.72484385843165,12.513029146426094
411,2011,4,17,18,4196,3075.0,1121.0,33.23045757864633,11.325683190340007
412,2011,4,17,19,4357,3120.0,1237.0,32.584806059215055,12.50984622446637
413,2011,4,17,20,3337,2431.0,906.0,33.13724902607132,12.381590250724198
414,2011,4,17,21,2416,1733.0,683.0,32.62748344370861,12.174868929359834
415,2011,4,17,22,1544,1151.0,393.0,32.40155440414508,11.59826208981003
416,2011,4,17,23,782,602.0,180.0,32.671355498721226,11.819053708439897
417,2011,5,17,0,38,31.0,7.0,29.92105263157895,12.888157894736844
418,2011,5,17,6,12,7.0,5.0,30.5,10.85138888888889
419,2011,5,17,7,32,24.0,8.0,36.4375,9.561458333333334
420,2011,5,17,8,60,47.0,13.0,39.983333333333334,10.899444444444446
421,2011,5,17,9,169,122.0,47.0,36.37278106508876,14.631262327416177
422,2011,5,17,10,265,177.0,88.0,37.660377358490564,17.98528301886793
423,2011,5,17,11,383,248.0,135.0,35.4177545691906,19.647258485639682
424,2011,5,17,12,446,298.0,148.0,35.84080717488789,20.835687593423017
425,2011,5,17,13,426,284.0,142.0,36.086854460093896,21.989671361502356
426,2011,5,17,14,410,255.0,155.0,34.65121951219512,16.059959349593495
427,2011,5,17,15,321,212.0,109.0,34.18380062305296,14.15083073727933
428,2011,5,17,16,335,215.0,120.0,32.677611940298505,15.14656716417911
429,2011,5,17,17,305,206.0,99.0,33.35409836065574,13.179453551912568
430,2011,5,17,18,318,207.0,111.0,33.11006289308176,15.057023060796654
431,2011,5,17,19,312,218.0,94.0,33.56410256410256,12.074999999999992
432,2011,5,17,20,193,130.0,63.0,31.66321243523316,10.992400690846289
433,2011,5,17,21,63,49.0,14.0,31.126984126984127,12.0015873015873
434,2011,5,17,22,49,34.0,15.0,31.102040816326532,8.354761904761904
435,2011,5,17,23,30,26.0,4.0,30.6,6.964444444444445
436,2011,5,18,0,278,219.0,59.0,32.15467625899281,14.181534772182255
437,2011,5,18,1,6,4.0,2.0,24.166666666666668,47.28888888888889
438,2011,5,18,2,1,1.0,,51.0,6.433333333333334
439,2011,5,18,3,3,3.0,,21.666666666666668,20.166666666666668
440,2011,5,18,4,5,5.0,,31.0,20.06666666666667
441,2011,5,18,5,3,3.0,,24.0,41.4
442,2011,5,18,6,459,329.0,130.0,33.32461873638344,7.226434277414669
443,2011,5,18,7,1462,1058.0,404.0,35.68262653898769,8.836331509347914
444,2011,5,18,8,3559,2591.0,968.0,33.78168024726047,9.61917205207456
445,2011,5,18,9,4045,3065.0,980.0,33.79752781211372,9.784948496085695
446,2011,5,18,10,2710,1990.0,720.0,34.80147601476015,10.931027060270628
447,2011,5,18,11,2472,1827.0,645.0,35.44943365695793,12.23990695792881
448,2011,5,18,12,2759,2014.0,745.0,34.90358825661472,12.609858644436391
449,2011,5,18,13,3145,2322.0,823.0,34.6845786963434,12.056322204557494
450,2011,5,18,14,4216,3105.0,1111.0,34.454696394686906,11.715619070208701
451,2011,5,18,15,4094,2989.0,1105.0,34.103566194430876,11.851827878195708
452,2011,5,18,16,3618,2666.0,952.0,34.21448313985628,12.162866224433387
453,2011,5,18,17,3452,2523.0,929.0,33.91309385863268,12.464329857087662
454,2011,5,18,18,4534,3275.0,1259.0,33.343625937362155,11.673331127775333
455,2011,5,18,19,4300,3071.0,1229.0,33.25325581395349,12.240744186046479
456,2011,5,18,20,3179,2283.0,896.0,32.9754639823844,12.113300828352719
457,2011,5,18,21,2300,1693.0,607.0,32.694782608695654,11.253971014492741
458,2011,5,18,22,1357,1026.0,331.0,32.14591009579956,11.628666175386886
459,2011,5,18,23,697,552.0,145.0,32.33142037302726,11.663438546150163
460,2011,5,19,0,303,244.0,59.0,31.93069306930693,13.713311331133122
461,2011,5,19,1,10,6.0,4.0,36.7,44.58333333333333
462,2011,5,19,6,463,325.0,138.0,34.149028077753776,6.837940964722824
463,2011,5,19,7,1491,1083.0,408.0,34.74312541918176,8.629968701095466
464,2011,5,19,8,3492,2548.0,944.0,34.18127147766323,9.282965826651422
465,2011,5,19,9,3986,3003.0,983.0,33.509784244857,9.764910520153874
466,2011,5,19,10,2690,1992.0,698.0,35.03122676579925,11.188457249070652
467,2011,5,19,11,2593,1895.0,698.0,35.47666795217894,12.938038308265853
468,2011,5,19,12,2663,1982.0,681.0,34.78895981975216,13.463080485667804
469,2011,5,19,13,3103,2276.0,827.0,34.77634547212375,14.013637340208414
470,2011,5,19,14,4166,3035.0,1131.0,34.07657225156025,12.264710353656602
471,2011,5,19,15,3997,2936.0,1061.0,33.95896922692019,11.770294387457259
472,2011,5,19,16,3246,2418.0,828.0,34.30529882932841,11.644059355103707
473,2011,5,19,17,3167,2310.0,857.0,33.95200505209978,11.665577307651812
474,2011,5,19,18,4057,2890.0,1167.0,33.39610549667242,11.612476378276245
475,2011,5,19,19,3817,2732.0,1085.0,33.350537070998165,11.803593572613735
476,2011,5,19,20,2994,2168.0,826.0,33.07147628590514,11.689963259853041
477,2011,5,19,21,2144,1585.0,559.0,32.761660447761194,11.400287624378096
478,2011,5,19,22,1448,1077.0,371.0,32.29488950276243,11.18478360957643
479,2011,5,19,23,737,576.0,161.0,32.47625508819539,11.36910900045229
480,2011,5,20,0,254,190.0,64.0,31.905511811023622,14.646128608923885
481,2011,5,20,1,3,3.0,,48.666666666666664,48.48333333333333
482,2011,5,20,6,376,281.0,95.0,34.284574468085104,7.4307180851063865
483,2011,5,20,7,1570,1147.0,423.0,35.06624203821656,8.508290870488334
484,2011,5,20,8,3720,2665.0,1055.0,33.94865591397849,9.266913082437297
485,2011,5,20,9,4114,3036.0,1078.0,33.46183762761303,9.729464430400242
486,2011,5,20,10,2851,2102.0,749.0,34.628200631357416,11.559452823570666
487,2011,5,20,11,2539,1863.0,676.0,35.28790862544309,13.349277930943938
488,2011,5,20,12,2708,1986.0,722.0,34.9135893648449,13.192989906450046
489,2011,5,20,13,3108,2314.0,794.0,35.00836550836551,13.185360360360367
490,2011,5,20,14,4123,3017.0,1106.0,34.02207130730051,12.031417252809439
491,2011,5,20,15,4167,3000.0,1167.0,34.01823854091673,12.329625629949613
492,2011,5,20,16,3747,2733.0,1014.0,34.15745930077395,12.120714349257184
493,2011,5,20,17,3552,2559.0,993.0,33.67370495495496,12.615807995495521
494,2011,5,20,18,4687,3365.0,1322.0,32.961169191380414,11.936121186259882
495,2011,5,20,19,4506,3196.0,1310.0,32.744340878828226,12.399985204911971
496,2011,5,20,20,3537,2510.0,1027.0,32.8490245971162,12.425054189049066
497,2011,5,20,21,2408,1697.0,711.0,32.40573089700997,12.2419988925803
498,2011,5,20,22,1430,1054.0,376.0,32.23006993006993,11.426993006993007
499,2011,5,20,23,817,630.0,187.0,32.421052631578945,11.934067727458187
500,2011,5,21,0,369,265.0,104.0,32.64769647696477,15.12940379403793
501,2011,5,21,1,9,7.0,2.0,37.44444444444444,49.98518518518518
502,2011,5,21,6,492,364.0,128.0,33.9410569105691,7.141395663956638
503,2011,5,21,7,1568,1146.0,422.0,34.85522959183673,8.773979591836742
504,2011,5,21,8,3797,2754.0,1043.0,33.94469317882539,9.385312966376958
505,2011,5,21,9,4187,3156.0,1031.0,33.618820157630765,9.773668497731075
506,2011,5,21,10,2798,2021.0,777.0,34.92601858470336,11.441952585179893
507,2011,5,21,11,2612,1908.0,704.0,34.90467075038285,12.695756763654916
508,2011,5,21,12,2726,1984.0,742.0,34.852164343360236,13.487258498410355
509,2011,5,21,13,3211,2362.0,849.0,34.909374026782935,12.930867850098625
510,2011,5,21,14,3972,2896.0,1076.0,34.806394763343405,11.823770560590809
511,2011,5,21,15,3879,2858.0,1021.0,33.81026037638566,12.08430437397959
512,2011,5,21,16,3552,2612.0,940.0,34.24718468468468,12.114620870870866
513,2011,5,21,17,3482,2541.0,941.0,34.182940838598505,12.169356691556601
514,2011,5,21,18,4508,3212.0,1296.0,32.86490683229814,11.706137237503688
515,2011,5,21,19,4781,3366.0,1415.0,33.0719514745869,12.187192358641857
516,2011,5,21,20,3910,2796.0,1114.0,33.274424552429664,13.079394714407544
517,2011,5,21,21,2632,1858.0,774.0,32.777355623100306,13.19955673758862
518,2011,5,21,22,1874,1367.0,507.0,32.32550693703308,14.328308431163302
519,2011,5,21,23,959,743.0,216.0,32.18873826903024,14.24264859228363
520,2011,5,22,0,61,48.0,13.0,31.475409836065573,15.364480874316934
521,2011,5,22,1,3,3.0,,44.0,46.52777777777777
522,2011,5,22,6,179,128.0,51.0,32.69832402234637,7.224860335195526
523,2011,5,22,7,606,443.0,163.0,34.693069306930695,8.437843784378439
524,2011,5,22,8,1476,1064.0,412.0,33.68428184281843,9.355081300812998
525,2011,5,22,9,1534,1143.0,391.0,33.782920469361144,9.158116036505875
526,2011,5,22,10,886,681.0,205.0,35.10948081264108,9.698288186606481
527,2011,5,22,11,836,619.0,217.0,35.421052631578945,10.684928229665077
528,2011,5,22,12,833,624.0,209.0,35.11524609843938,11.047979191676676
529,2011,5,22,13,1022,758.0,264.0,34.47358121330724,10.909849967384218
530,2011,5,22,14,1442,1071.0,371.0,34.33148404993065,10.778617660656494
531,2011,5,22,15,1413,1083.0,330.0,34.74168435951876,11.183203585751347
532,2011,5,22,16,1277,975.0,302.0,34.74784651527016,11.385121378230235
533,2011,5,22,17,1278,935.0,343.0,34.028169014084504,11.292788210745965
534,2011,5,22,18,1490,1057.0,433.0,32.995302013422815,10.890492170022378
535,2011,5,22,19,1327,946.0,381.0,32.823662396382815,11.543820648078386
536,2011,5,22,20,1199,870.0,329.0,32.59799833194329,11.130455935501788
537,2011,5,22,21,878,633.0,245.0,33.42596810933941,11.347911921032658
538,2011,5,22,22,559,438.0,121.0,32.48837209302326,9.977817531305913
539,2011,5,22,23,224,176.0,48.0,33.232142857142854,11.619047619047612
540,2011,6,22,0,227,183.0,44.0,33.27753303964758,12.960719530102788
541,2011,6,22,1,10,8.0,2.0,29.6,55.075
542,2011,6,22,6,264,201.0,63.0,34.01136363636363,7.423295454545455
543,2011,6,22,7,1021,763.0,258.0,35.39862879529873,8.62401240613778
544,2011,6,22,8,2268,1629.0,639.0,34.029982363315696,9.091460905349793
545,2011,6,22,9,2638,1919.0,719.0,33.93025018953753,9.565125094768755
546,2011,6,22,10,1838,1359.0,479.0,34.64961915125136,11.657580703663387
547,2011,6,22,11,1814,1280.0,534.0,34.98235942668137,13.506293642043365
548,2011,6,22,12,1915,1353.0,562.0,34.84386422976501,14.439495213228891
549,2011,6,22,13,2227,1668.0,559.0,35.01706331387517,14.560874120640628
550,2011,6,22,14,2723,1962.0,761.0,34.096951891296364,12.40960337862652
551,2011,6,22,15,2673,1977.0,696.0,34.464646464646464,12.492280833021578
552,2011,6,22,16,2329,1685.0,644.0,34.13825676255904,12.516995849434693
553,2011,6,22,17,2206,1611.0,595.0,33.45829555757026,12.666115140525832
554,2011,6,22,18,2800,2007.0,793.0,33.23357142857143,12.093886904761883
555,2011,6,22,19,3004,2141.0,863.0,33.19440745672437,12.242410119840223
556,2011,6,22,20,2466,1773.0,693.0,33.05352798053528,12.308346850500115
557,2011,6,22,21,1695,1243.0,452.0,33.100884955752214,11.490619469026552
558,2011,6,22,22,1094,835.0,259.0,32.37385740402194,10.862065813528346
559,2011,6,22,23,590,446.0,144.0,32.40847457627119,11.074406779661016
560,2011,6,23,0,266,207.0,59.0,31.909774436090224,13.957142857142856
561,2011,6,23,1,8,8.0,,29.125,53.05833333333334
562,2011,6,23,6,403,318.0,85.0,34.292803970223325,7.63047973531844
563,2011,6,23,7,1530,1142.0,388.0,34.97450980392157,8.576122004357316
564,2011,6,23,8,3819,2749.0,1070.0,33.90023566378633,9.36572401152135
565,2011,6,23,9,4306,3242.0,1064.0,34.13237343241988,9.700135469887003
566,2011,6,23,10,2649,1936.0,713.0,34.75537938844847,11.4609852774632
567,2011,6,23,11,2512,1843.0,669.0,35.47133757961783,12.605135350318443
568,2011,6,23,12,2675,1948.0,727.0,35.13719626168224,13.772660436137059
569,2011,6,23,13,3144,2302.0,842.0,34.350826972010175,13.44833015267171
570,2011,6,23,14,4164,3063.0,1101.0,34.17387127761768,11.874579731027852
571,2011,6,23,15,4210,3090.0,1120.0,34.43800475059383,11.755328582739496
572,2011,6,23,16,3551,2659.0,892.0,34.590819487468316,11.906899464939439
573,2011,6,23,17,3394,2453.0,941.0,34.18120212139069,12.06073954036539
574,2011,6,23,18,4692,3338.0,1354.0,33.27791986359761,11.833660130718966
575,2011,6,23,19,4802,3448.0,1354.0,33.27217825905873,12.304956268221572
576,2011,6,23,20,3699,2617.0,1082.0,33.14165990808326,12.320974137154181
577,2011,6,23,21,2549,1873.0,676.0,32.94546881129855,12.06150778082909
578,2011,6,23,22,1724,1287.0,437.0,32.40777262180975,11.061281902552201
579,2011,6,23,23,900,675.0,225.0,32.22888888888889,12.103555555555566
580,2011,6,24,0,285,225.0,60.0,31.308771929824562,14.308596491228078
581,2011,6,24,1,3,2.0,1.0,32.333333333333336,45.41111111111112
582,2011,6,24,6,431,334.0,97.0,34.849187935034806,7.126836813611752
583,2011,6,24,7,1499,1112.0,387.0,34.57638425617078,8.378819212808521
584,2011,6,24,8,3199,2321.0,878.0,34.66020631447327,9.208106700010424
585,2011,6,24,9,3852,2875.0,977.0,34.048026998961575,10.619284354447913
586,2011,6,24,10,2804,2118.0,686.0,35.016405135520685,11.617641464574415
587,2011,6,24,11,2554,1873.0,681.0,35.29326546593579,12.032341425215371
588,2011,6,24,12,2689,1959.0,730.0,34.962439568612865,12.788347588942607
589,2011,6,24,13,3270,2393.0,877.0,34.665749235474,12.509266055045883
590,2011,6,24,14,4347,3209.0,1138.0,34.43616287094548,11.712441530557474
591,2011,6,24,15,4160,3135.0,1025.0,34.38918269230769,11.620709134615371
592,2011,6,24,16,3468,2593.0,875.0,34.15888119953864,12.022673971549372
593,2011,6,24,17,3360,2445.0,915.0,34.16875,11.79693948412699
594,2011,6,24,18,4595,3313.0,1282.0,33.578890097932536,11.400591222343154
595,2011,6,24,19,4472,3242.0,1230.0,33.13573345259392,11.900678294573652
596,2011,6,24,20,3636,2549.0,1087.0,32.87266226622662,12.014952328566203
597,2011,6,24,21,2693,1977.0,716.0,32.7979948013368,11.384267854932574
598,2011,6,24,22,1783,1346.0,437.0,32.845765563656755,11.033314638250136
599,2011,6,24,23,956,733.0,223.0,32.65690376569037,10.980770571827057
600,2011,6,25,0,274,218.0,56.0,32.07299270072993,12.878406326034055
601,2011,6,25,1,7,5.0,2.0,31.285714285714285,49.32857142857143
602,2011,6,25,6,325,255.0,70.0,35.55692307692308,6.937692307692311
603,2011,6,25,7,1288,946.0,342.0,34.95962732919255,8.205292443064183
604,2011,6,25,8,3483,2481.0,1002.0,34.14097042779213,9.263197435161233
605,2011,6,25,9,4157,3029.0,1128.0,33.76641808996873,9.577251222836967
606,2011,6,25,10,2835,2108.0,727.0,34.80352733686067,11.061675485008822
607,2011,6,25,11,2597,1853.0,744.0,35.24528301886792,12.435322808368621
608,2011,6,25,12,2801,2069.0,732.0,35.126026419136025,13.325449244317499
609,2011,6,25,13,3107,2332.0,775.0,35.10621177985195,13.42294818152556
610,2011,6,25,14,3897,2904.0,993.0,34.42519887092635,12.343409460268584
611,2011,6,25,15,3359,2491.0,868.0,34.44894313783864,11.819365882703178
612,2011,6,25,16,3016,2221.0,795.0,34.20523872679045,11.670418877099925
613,2011,6,25,17,2731,2050.0,681.0,33.88099597217136,11.637550347857927
614,2011,6,25,18,3518,2524.0,994.0,33.400227401932916,11.457954330111818
615,2011,6,25,19,3659,2660.0,999.0,32.86253074610549,11.134453858066895
616,2011,6,25,20,2585,1912.0,673.0,32.96402321083172,10.981708575112835
617,2011,6,25,21,1927,1442.0,485.0,33.090295796574985,11.354497491783441
618,2011,6,25,22,1303,1003.0,300.0,32.73292402148887,10.469787669480711
619,2011,6,25,23,706,535.0,171.0,33.12181303116147,10.892162417374879
620,2011,6,26,0,108,88.0,20.0,32.148148148148145,11.246759259259264
621,2011,6,26,1,2,2.0,,48.0,33.666666666666664
622,2011,6,26,6,265,209.0,56.0,34.35471698113208,7.152578616352203
623,2011,6,26,7,824,593.0,231.0,34.48543689320388,8.816161003236243
624,2011,6,26,8,2065,1476.0,589.0,33.9544794188862,8.698813559322044
625,2011,6,26,9,2460,1842.0,618.0,33.3,8.8192886178862
626,2011,6,26,10,1473,1113.0,360.0,34.5112016293279,9.743471373613952
627,2011,6,26,11,1188,899.0,289.0,34.427609427609426,10.36985129068463
628,2011,6,26,12,1305,1001.0,304.0,35.30038314176245,11.197049808429128
629,2011,6,26,13,1373,1059.0,314.0,34.594319009468315,11.21535566885166
630,2011,6,26,14,2027,1555.0,472.0,34.54464726196349,10.733333333333368
631,2011,6,26,15,2125,1622.0,503.0,34.30635294117647,10.89438431372549
632,2011,6,26,16,1743,1304.0,439.0,34.696500286861735,11.694549627079747
633,2011,6,26,17,1511,1137.0,374.0,34.15354070152217,11.292289874255468
