,Anio,Mes,Semana,Hora,Viajes,Viajes_M,Viajes_F,Edad_Usuario,Duracion
951,2011,10,39,14,635,425.0,210.0,35.31181102362205,16.58299212598427
952,2011,10,39,15,636,434.0,202.0,35.040880503144656,13.26577568134172
953,2011,10,39,16,520,363.0,157.0,33.83076923076923,13.538461538461545
954,2011,10,39,17,464,313.0,151.0,33.974137931034484,13.380100574712646
955,2011,10,39,18,516,343.0,173.0,34.151162790697676,11.668443152454792
956,2011,10,39,19,438,294.0,144.0,35.5958904109589,10.996308980213092
957,2011,10,39,20,358,241.0,117.0,33.20391061452514,11.173556797020488
958,2011,10,39,21,237,171.0,66.0,32.77215189873418,11.238396624472577
959,2011,10,39,22,193,148.0,45.0,32.7979274611399,10.865975820379969
960,2011,10,39,23,127,108.0,19.0,32.24409448818898,10.520603674540682
961,2011,10,40,0,217,179.0,38.0,32.60829493087557,12.873809523809527
962,2011,10,40,1,5,5.0,,29.2,52.93000000000001
963,2011,10,40,6,448,329.0,119.0,35.232142857142854,7.226339285714281
964,2011,10,40,7,1373,963.0,410.0,35.17188638018936,8.22727603787326
965,2011,10,40,8,3481,2449.0,1032.0,34.82217753519104,8.86382744422101
966,2011,10,40,9,4002,2980.0,1022.0,34.892053973013496,9.236119440279866
967,2011,10,40,10,2538,1864.0,674.0,36.038613081166275,11.004747832939312
968,2011,10,40,11,2356,1686.0,670.0,36.34719864176571,12.357923033389929
969,2011,10,40,12,2584,1878.0,706.0,36.163699690402474,12.68005030959753
970,2011,10,40,13,2989,2178.0,811.0,36.190699230511875,12.769287387085951
971,2011,10,40,14,4064,3027.0,1037.0,35.54798228346457,11.455372375328109
972,2011,10,40,15,3870,2909.0,961.0,35.67984496124031,11.333341946597768
973,2011,10,40,16,3405,2521.0,884.0,35.44287812041116,11.533137542829156
974,2011,10,40,17,2485,1782.0,703.0,35.13440643863179,11.074279007377601
975,2011,10,40,18,3333,2382.0,951.0,34.46564656465647,11.062631263126296
976,2011,10,40,19,3495,2489.0,1006.0,33.761087267525035,10.882494039103468
977,2011,10,40,20,2326,1701.0,625.0,34.0932932072227,10.8810690742333
978,2011,10,40,21,1621,1165.0,456.0,33.90376310919186,11.007865515114108
979,2011,10,40,22,1096,834.0,262.0,33.88047445255474,10.497597323600969
980,2011,10,40,23,573,440.0,133.0,33.94589877835951,11.291739383362415
981,2011,10,41,0,192,163.0,29.0,32.828125,11.92144097222222
982,2011,10,41,1,6,5.0,1.0,28.666666666666668,51.50555555555555
983,2011,10,41,6,427,320.0,107.0,35.25526932084309,7.395979703356763
984,2011,10,41,7,1279,898.0,381.0,35.39405785770133,8.308378941881678
985,2011,10,41,8,3386,2445.0,941.0,35.10809214412286,9.040726520968677
986,2011,10,41,9,3814,2776.0,1038.0,34.84766649187205,9.349750917671724
987,2011,10,41,10,2519,1851.0,668.0,35.451766574037315,10.20314278152706
988,2011,10,41,11,2376,1695.0,681.0,36.224747474747474,11.701606341189677
989,2011,10,41,12,2383,1758.0,625.0,36.49475451112043,13.059812561197374
990,2011,10,41,13,2893,2090.0,803.0,35.98098859315589,12.848870837654115
991,2011,10,41,14,3774,2718.0,1056.0,35.6078431372549,11.523489666136726
992,2011,10,41,15,3806,2845.0,961.0,35.48055701523909,11.382002101944277
993,2011,10,41,16,3262,2412.0,850.0,35.7722256284488,11.675643776824023
994,2011,10,41,17,2964,2108.0,856.0,35.74662618083671,11.59745838956367
995,2011,10,41,18,3315,2350.0,965.0,34.51523378582202,10.98543991955754
996,2011,10,41,19,2779,1961.0,818.0,34.02231018351925,11.311694854264125
997,2011,10,41,20,2111,1553.0,558.0,33.61250592136428,10.771490604768665
998,2011,10,41,21,1577,1143.0,434.0,33.47812301838935,10.370703868103995
999,2011,10,41,22,1119,863.0,256.0,33.48882931188561,9.958504617217734
1000,2011,10,41,23,544,434.0,110.0,33.73529411764706,10.206525735294127
1001,2011,10,42,0,241,198.0,43.0,33.63900414937759,12.315698478561544
1002,2011,10,42,1,8,7.0,1.0,30.25,47.52916666666666
1003,2011,10,42,6,468,330.0,138.0,35.087606837606835,6.9793447293447315
1004,2011,10,42,7,1380,931.0,449.0,35.31956521739131,8.262391304347807
1005,2011,10,42,8,3324,2396.0,928.0,35.318592057761734,9.094870637785801
1006,2011,10,42,9,3852,2851.0,1001.0,34.93535825545171,9.147693838698517
1007,2011,10,42,10,2564,1881.0,683.0,35.80304212168487,10.408131825273005
1008,2011,10,42,11,2342,1675.0,667.0,36.616994022203244,12.483126957016813
1009,2011,10,42,12,2412,1685.0,727.0,36.724709784411274,12.965388336097291
1010,2011,10,42,13,2906,2106.0,800.0,36.0495526496903,13.293891947694414
1011,2011,10,42,14,3680,2686.0,994.0,35.87744565217391,11.740131340579714
1012,2011,10,42,15,3820,2826.0,994.0,35.637958115183245,11.285602094240796
1013,2011,10,42,16,3120,2293.0,827.0,35.79871794871795,11.501420940170968
1014,2011,10,42,17,2842,2048.0,794.0,35.29380717804363,11.683227773868166
1015,2011,10,42,18,3994,2830.0,1164.0,34.77666499749625,11.207352695710224
1016,2011,10,42,19,4186,2981.0,1205.0,34.19063545150502,11.331103678929756
1017,2011,10,42,20,2983,2129.0,854.0,34.1642641635937,11.041602413677518
1018,2011,10,42,21,1874,1377.0,497.0,34.24973319103522,10.823826040554948
1019,2011,10,42,22,1218,931.0,287.0,33.62068965517241,10.240010946907494
1020,2011,10,42,23,698,520.0,178.0,33.391117478510026,10.46831423113657
1021,2011,10,43,0,220,156.0,64.0,33.35909090909091,12.86204545454545
1022,2011,10,43,1,3,3.0,,20.0,46.76666666666667
1023,2011,10,43,6,422,310.0,112.0,35.0260663507109,7.564375987361769
1024,2011,10,43,7,1245,858.0,387.0,36.11566265060241,8.202356091030795
1025,2011,10,43,8,3264,2334.0,930.0,34.943014705882355,9.363393586601301
1026,2011,10,43,9,3589,2631.0,958.0,35.05293953747562,9.66320702145445
1027,2011,10,43,10,2364,1723.0,641.0,35.81260575296108,10.571355047941344
1028,2011,10,43,11,2250,1589.0,661.0,36.297333333333334,12.187422222222226
1029,2011,10,43,12,2357,1706.0,651.0,36.74459058124735,12.803288078065359
1030,2011,10,43,13,2794,2010.0,784.0,35.88332140300644,13.33737174898591
1031,2011,10,43,14,3770,2719.0,1051.0,35.35968169761273,11.529929266136191
1032,2011,10,43,15,3585,2726.0,859.0,35.78912133891213,11.248270571827035
1033,2011,10,43,16,3078,2299.0,779.0,35.538011695906434,11.260715832791865
1034,2011,10,43,17,2750,1936.0,814.0,35.345454545454544,11.557684848484845
1035,2011,10,43,18,3791,2693.0,1098.0,34.59324716433659,11.387118614261846
1036,2011,10,43,19,4083,2868.0,1215.0,34.05755571883419,11.864205241244155
1037,2011,10,43,20,2908,2033.0,875.0,34.13411279229711,12.177321182943599
1038,2011,10,43,21,1993,1401.0,592.0,33.82789764174611,12.14201371466802
1039,2011,10,43,22,1361,989.0,372.0,33.18662747979427,12.680247367131999
1040,2011,10,43,23,683,499.0,184.0,33.904831625183014,12.375597852611019
1041,2011,10,44,0,7,7.0,,36.57142857142857,10.79047619047619
1042,2011,10,44,6,85,56.0,29.0,34.15294117647059,7.308431372549019
1043,2011,10,44,7,243,181.0,62.0,36.1522633744856,8.05548696844993
1044,2011,10,44,8,626,448.0,178.0,34.86900958466454,9.196805111821082
1045,2011,10,44,9,528,400.0,128.0,34.65151515151515,9.162626262626254
1046,2011,10,44,10,329,246.0,83.0,36.21884498480243,9.88459979736576
1047,2011,10,44,11,351,261.0,90.0,36.319088319088316,10.76628679962014
1048,2011,10,44,12,344,279.0,65.0,37.01453488372093,11.0484980620155
1049,2011,10,44,13,409,315.0,94.0,36.26894865525672,10.91886715566422
1050,2011,10,44,14,568,426.0,142.0,35.070422535211264,9.81740023474178
1051,2011,10,44,15,622,476.0,146.0,36.17524115755627,9.610557341907825
1052,2011,10,44,16,528,415.0,113.0,35.88825757575758,10.071685606060607
1053,2011,10,44,17,434,330.0,104.0,36.315668202764975,11.239938556067594
1054,2011,10,44,18,657,475.0,182.0,34.96499238964992,10.831836631151702
1055,2011,10,44,19,642,471.0,171.0,34.40342679127726,10.445534787123568
1056,2011,10,44,20,442,321.0,121.0,33.55656108597285,10.568061840120665
1057,2011,10,44,21,274,205.0,69.0,33.05474452554745,10.473418491484185
1058,2011,10,44,22,167,125.0,42.0,33.90419161676647,9.578443113772463
1059,2011,10,44,23,77,62.0,15.0,32.62337662337662,9.933333333333335
1060,2011,11,44,0,187,150.0,37.0,32.60427807486631,13.296434937611409
1061,2011,11,44,1,7,7.0,,24.571428571428573,50.404761904761905
1062,2011,11,44,6,319,240.0,79.0,35.76802507836991,7.177063740856845
1063,2011,11,44,7,944,664.0,280.0,36.684322033898304,8.388259180790962
1064,2011,11,44,8,2430,1716.0,714.0,35.57530864197531,9.44497942386833
1065,2011,11,44,9,2585,1914.0,671.0,34.9183752417795,9.815712443584804
1066,2011,11,44,10,1936,1407.0,529.0,35.53873966942149,11.11519455922864
1067,2011,11,44,11,1923,1334.0,589.0,36.47633905356214,12.725013000520017
1068,2011,11,44,12,2168,1520.0,648.0,35.779981549815496,13.928459409594089
1069,2011,11,44,13,2408,1665.0,743.0,36.03488372093023,14.317275747508308
1070,2011,11,44,14,3032,2221.0,811.0,35.26583113456464,11.92297713280561
1071,2011,11,44,15,2909,2105.0,804.0,35.116191130972844,11.749810931591606
1072,2011,11,44,16,2512,1868.0,644.0,35.10111464968153,11.710828025477694
1073,2011,11,44,17,2304,1611.0,693.0,35.36024305555556,12.279926215277774
1074,2011,11,44,18,2761,1930.0,831.0,34.378848243390074,11.793703971990832
1075,2011,11,44,19,2464,1781.0,683.0,34.04626623376623,11.466118777056243
1076,2011,11,44,20,1785,1279.0,506.0,34.22913165266107,11.073370681605972
1077,2011,11,44,21,1192,877.0,315.0,34.05453020134228,10.357997762863537
1078,2011,11,44,22,812,608.0,204.0,33.254926108374384,9.558538587848934
1079,2011,11,44,23,450,347.0,103.0,33.202222222222225,9.933962962962974
1080,2011,11,45,0,198,138.0,60.0,32.84848484848485,12.669023569023567
1081,2011,11,45,1,6,5.0,1.0,36.333333333333336,42.83888888888888
1082,2011,11,45,6,517,364.0,153.0,35.21083172147002,7.151257253384911
1083,2011,11,45,7,1461,1010.0,451.0,35.73990417522245,8.12792607802876
1084,2011,11,45,8,3528,2509.0,1019.0,35.24433106575964,9.340098261526853
1085,2011,11,45,9,3899,2823.0,1076.0,34.981790202616054,9.262930665982719
1086,2011,11,45,10,2615,1921.0,694.0,36.11357552581262,10.792594008922883
1087,2011,11,45,11,2450,1727.0,723.0,36.5665306122449,11.996816326530624
1088,2011,11,45,12,2540,1811.0,729.0,36.21023622047244,12.77986876640418
1089,2011,11,45,13,2943,2095.0,848.0,35.992184845395855,12.898895684675495
1090,2011,11,45,14,3712,2726.0,986.0,35.363146551724135,11.536247306034493
1091,2011,11,45,15,3827,2841.0,986.0,35.522079958191796,10.893659088929535
1092,2011,11,45,16,3264,2396.0,868.0,35.39705882352941,11.310100081699364
1093,2011,11,45,17,2828,2040.0,788.0,34.96074964639321,11.225595238095261
1094,2011,11,45,18,3534,2469.0,1065.0,33.80418788907753,11.132031692133584
1095,2011,11,45,19,3335,2417.0,918.0,33.85847076461769,10.988010994502769
1096,2011,11,45,20,2539,1800.0,739.0,33.919653406853094,10.8869961927268
1097,2011,11,45,21,1812,1289.0,523.0,33.453090507726266,10.450956585724784
1098,2011,11,45,22,1204,899.0,305.0,33.533222591362126,9.719559800664449
1099,2011,11,45,23,588,447.0,141.0,33.0391156462585,10.15564058956916
1100,2011,11,46,0,215,159.0,56.0,33.89302325581395,11.375968992248064
1101,2011,11,46,1,4,3.0,1.0,32.25,60.5625
1102,2011,11,46,6,509,367.0,142.0,35.47740667976424,7.17347740667976
1103,2011,11,46,7,1441,983.0,458.0,35.9646079111728,8.357194078186444
1104,2011,11,46,8,3644,2557.0,1087.0,35.31229418221734,9.00413922429568
1105,2011,11,46,9,4089,3054.0,1035.0,34.89166055270237,8.835363169479079
1106,2011,11,46,10,2605,1918.0,687.0,35.76928982725528,10.031823416506736
1107,2011,11,46,11,2225,1590.0,635.0,36.24,11.008112359550555
1108,2011,11,46,12,2330,1724.0,606.0,35.75965665236051,11.133462088698156
1109,2011,11,46,13,2772,1965.0,807.0,35.99747474747475,11.973977873977898
1110,2011,11,46,14,3796,2787.0,1009.0,35.535827186512115,11.10163329820864
1111,2011,11,46,15,3696,2765.0,931.0,35.52218614718615,10.80091540404042
1112,2011,11,46,16,3242,2386.0,856.0,35.67951881554596,11.881647131400351
1113,2011,11,46,17,3001,2138.0,863.0,35.452182605798065,11.679951127401974
1114,2011,11,46,18,4138,2949.0,1189.0,34.091831802803284,11.439290317383628
1115,2011,11,46,19,3921,2821.0,1100.0,34.04131599081867,11.397844937515986
1116,2011,11,46,20,2629,1912.0,717.0,34.30848231266641,10.817262583998975
1117,2011,11,46,21,2033,1468.0,565.0,33.79881947860305,10.594285948516166
1118,2011,11,46,22,1309,992.0,317.0,33.783804430863256,10.683193277310922
1119,2011,11,46,23,629,490.0,139.0,33.15262321144674,10.744409114997364
1120,2011,11,47,0,243,196.0,47.0,33.30864197530864,12.9537037037037
1121,2011,11,47,1,3,3.0,,31.333333333333332,54.166666666666664
1122,2011,11,47,6,433,315.0,118.0,35.54965357967667,7.3852193995381015
1123,2011,11,47,7,1207,835.0,372.0,35.52775476387738,7.822990886495447
1124,2011,11,47,8,2945,2084.0,861.0,34.8893039049236,9.004878324844372
1125,2011,11,47,9,3369,2472.0,897.0,34.8913624220837,9.02337983575739
1126,2011,11,47,10,2254,1618.0,636.0,35.6583850931677,10.438110026619325
1127,2011,11,47,11,2142,1499.0,643.0,35.95751633986928,11.164277933395587
1128,2011,11,47,12,2362,1701.0,661.0,36.234970364098224,12.628648038385531
1129,2011,11,47,13,2728,1939.0,789.0,35.722507331378296,12.146383186705778
1130,2011,11,47,14,3462,2463.0,999.0,35.28162911611785,11.255786635855925
1131,2011,11,47,15,3418,2526.0,892.0,35.30778232884728,10.843329432416642
1132,2011,11,47,16,3071,2235.0,836.0,35.077824812764575,11.274226636274827
1133,2011,11,47,17,2790,2010.0,780.0,35.500358422939065,11.851965352449204
1134,2011,11,47,18,3614,2508.0,1106.0,34.1092971776425,11.498238332410992
1135,2011,11,47,19,3568,2573.0,995.0,33.330156950672645,11.248458520179362
1136,2011,11,47,20,2390,1738.0,652.0,33.656485355648535,11.409476987447691
1137,2011,11,47,21,1791,1264.0,527.0,33.69570072585148,10.826447050065138
1138,2011,11,47,22,1159,863.0,296.0,33.59188955996549,10.182067874604556
1139,2011,11,47,23,624,454.0,170.0,32.74038461538461,10.810550213675214
1140,2011,11,48,0,64,48.0,16.0,31.703125,12.573958333333334
1141,2011,11,48,6,241,164.0,77.0,35.829875518672196,6.550138312586443
1142,2011,11,48,7,641,438.0,203.0,35.834633385335415,7.634997399895994
1143,2011,11,48,8,1730,1234.0,496.0,34.51329479768786,8.757341040462421
1144,2011,11,48,9,2053,1547.0,506.0,34.57282026302971,8.409457704172766
1145,2011,11,48,10,1190,901.0,289.0,34.95126050420168,9.074873949579832
1146,2011,11,48,11,980,744.0,236.0,36.17040816326531,9.807465986394558
1147,2011,11,48,12,1040,774.0,266.0,36.48653846153846,10.716923076923068
1148,2011,11,48,13,1317,999.0,318.0,35.605922551252846,10.652151354087586
1149,2011,11,48,14,1981,1517.0,464.0,35.56587582029278,10.092831903079222
1150,2011,11,48,15,1981,1519.0,462.0,35.412417970721854,10.425904425374393
1151,2011,11,48,16,1605,1195.0,410.0,35.829283489096575,10.235752855659376
1152,2011,11,48,17,1435,1069.0,366.0,35.378397212543554,11.231416957026708
1153,2011,11,48,18,2012,1435.0,577.0,33.83151093439364,10.829821073558628
1154,2011,11,48,19,2099,1488.0,611.0,33.42544068604097,11.313411148165795
1155,2011,11,48,20,1434,1026.0,408.0,33.69386331938633,10.68936541143655
1156,2011,11,48,21,970,692.0,278.0,33.27628865979381,10.319810996563582
1157,2011,11,48,22,566,426.0,140.0,32.763250883392224,9.593138987043586
1158,2011,11,48,23,256,193.0,63.0,33.22265625,9.10319010416667
1159,2011,12,48,0,152,111.0,41.0,32.94078947368421,13.538706140350873
1160,2011,12,48,1,1,1.0,,22.0,56.733333333333334
1161,2011,12,48,6,195,141.0,54.0,36.01025641025641,6.732649572649574
1162,2011,12,48,7,546,386.0,160.0,35.6996336996337,8.420207570207573
1163,2011,12,48,8,1360,966.0,394.0,35.086029411764706,8.795208333333346
1164,2011,12,48,9,1726,1297.0,429.0,35.61181923522596,8.88417342603322
1165,2011,12,48,10,1250,915.0,335.0,35.5984,10.443613333333328
1166,2011,12,48,11,1214,859.0,355.0,36.72158154859967,11.732550796265791
1167,2011,12,48,12,1343,956.0,387.0,36.71407297096054,13.435815338793759
1168,2011,12,48,13,1434,993.0,441.0,36.191771269177124,12.979067875406798
1169,2011,12,48,14,2013,1434.0,579.0,35.1833084947839,11.487075674780598
1170,2011,12,48,15,2016,1459.0,557.0,35.611111111111114,11.30805224867724
1171,2011,12,48,16,1650,1184.0,466.0,35.09030303030303,11.886868686868683
1172,2011,12,48,17,1486,1047.0,439.0,34.82368775235532,12.327703005832197
1173,2011,12,48,18,1891,1332.0,559.0,34.079851930195666,11.990586991010028
1174,2011,12,48,19,1776,1257.0,519.0,33.83445945945946,11.742961711711681
1175,2011,12,48,20,1269,905.0,364.0,33.996059889676914,11.493117940635672
1176,2011,12,48,21,923,640.0,283.0,33.78331527627302,11.493228602383532
1177,2011,12,48,22,681,522.0,159.0,33.375917767988255,10.667963778756734
1178,2011,12,48,23,328,247.0,81.0,33.698170731707314,10.257825203252029
1179,2011,12,49,0,257,198.0,59.0,32.190661478599225,12.586640726329447
1180,2011,12,49,1,5,5.0,,35.6,53.65666666666667
1181,2011,12,49,6,392,279.0,113.0,36.7219387755102,7.176105442176868
1182,2011,12,49,7,1236,869.0,367.0,35.779126213592235,8.048530204962244
1183,2011,12,49,8,3489,2475.0,1014.0,34.84006878761823,9.062916786089604
1184,2011,12,49,9,3842,2792.0,1050.0,34.90135346173868,9.121902654867277
1185,2011,12,49,10,2603,1908.0,695.0,35.435651171724935,10.000537840952747
1186,2011,12,49,11,2309,1647.0,662.0,35.93590298830662,11.032539338819102
1187,2011,12,49,12,2411,1764.0,647.0,36.163002903359605,12.171477948292516
1188,2011,12,49,13,2923,2128.0,795.0,36.18200478959972,12.048882426730538
1189,2011,12,49,14,3855,2852.0,1003.0,35.10402075226978,11.153484651967139
1190,2011,12,49,15,3826,2870.0,956.0,35.277835859905906,11.168609513852553
1191,2011,12,49,16,3299,2409.0,890.0,35.23279781752046,11.665600687076905
1192,2011,12,49,17,3061,2168.0,893.0,34.78373080692584,11.758085592943454
1193,2011,12,49,18,3959,2857.0,1102.0,33.94948219247285,11.648766523532887
1194,2011,12,49,19,4025,2836.0,1189.0,34.07304347826087,11.999262939958578
1195,2011,12,49,20,2926,2100.0,826.0,34.06288448393712,12.17353611300982
1196,2011,12,49,21,2043,1479.0,564.0,33.81546744982868,11.373445912873226
1197,2011,12,49,22,1298,960.0,338.0,33.06548536209553,11.35416024653312
1198,2011,12,49,23,717,537.0,180.0,32.71408647140865,10.144142259414226
1199,2011,12,50,0,241,175.0,66.0,33.045643153526974,12.207123098201942
1200,2011,12,50,1,3,3.0,,27.333333333333332,67.74444444444444
1201,2011,12,50,6,347,255.0,92.0,36.636887608069166,6.8675792507204685
1202,2011,12,50,7,944,653.0,291.0,36.684322033898304,8.189459745762717
1203,2011,12,50,8,2884,2109.0,775.0,34.883495145631066,9.161540684234856
1204,2011,12,50,9,3630,2662.0,968.0,34.9633608815427,9.101225895316817
1205,2011,12,50,10,2584,1863.0,721.0,35.48490712074303,9.89431114551085
1206,2011,12,50,11,2311,1692.0,619.0,36.67719601903938,11.59409346603203
1207,2011,12,50,12,2475,1812.0,663.0,36.67515151515151,12.11171043771042
1208,2011,12,50,13,2901,2118.0,783.0,36.17063081695967,12.389945995633687
1209,2011,12,50,14,3717,2718.0,999.0,35.63034705407587,11.224849789256554
1210,2011,12,50,15,3825,2800.0,1025.0,35.092549019607844,11.359651416121995
1211,2011,12,50,16,3238,2374.0,864.0,35.26374305126621,11.549948527897891
1212,2011,12,50,17,2941,2040.0,901.0,35.129547772866374,11.924079111413361
1213,2011,12,50,18,3926,2776.0,1150.0,34.30183392766174,11.532042791645448
1214,2011,12,50,19,3809,2667.0,1142.0,34.07429771593594,11.722805635774895
1215,2011,12,50,20,2759,1980.0,779.0,33.90395070677782,10.9499637549837
1216,2011,12,50,21,1825,1325.0,500.0,34.24328767123288,10.785059360730601
1217,2011,12,50,22,1129,852.0,277.0,33.37909654561559,9.993962208444048
1218,2011,12,50,23,682,518.0,164.0,32.79325513196481,9.895723362658858
1219,2011,12,51,0,173,123.0,50.0,33.70520231213873,13.12928709055877
1220,2011,12,51,1,2,1.0,1.0,30.5,49.18333333333334
1221,2011,12,51,6,243,193.0,50.0,35.888888888888886,7.446776406035666
1222,2011,12,51,7,710,518.0,192.0,35.11267605633803,7.868967136150245
1223,2011,12,51,8,2217,1665.0,552.0,34.6531348669373,8.354901518568646
1224,2011,12,51,9,2722,2034.0,688.0,34.49375459221161,8.723163115356336
1225,2011,12,51,10,1904,1409.0,495.0,35.66228991596638,9.921034663865543
1226,2011,12,51,11,1708,1269.0,439.0,36.77400468384075,10.942222872755655
1227,2011,12,51,12,2002,1461.0,541.0,37.187812187812185,11.470987345987334
1228,2011,12,51,13,2414,1796.0,618.0,36.97721623860812,12.000731842032586
1229,2011,12,51,14,3274,2464.0,810.0,35.775198533903485,11.1370087558542
1230,2011,12,51,15,3151,2420.0,731.0,35.68581402729292,10.870305723050848
1231,2011,12,51,16,2688,1994.0,694.0,35.62388392857143,11.1296378968254
1232,2011,12,51,17,2464,1775.0,689.0,35.41152597402598,11.2418492965368
1233,2011,12,51,18,3073,2144.0,929.0,34.169541164985354,11.156432367935775
1234,2011,12,51,19,2902,2145.0,757.0,33.64369400413508,11.440828164484241
1235,2011,12,51,20,1919,1412.0,507.0,34.03856175091193,10.99984366857741
1236,2011,12,51,21,1410,1031.0,379.0,33.67304964539007,10.625910165484617
1237,2011,12,51,22,790,608.0,182.0,33.11392405063291,10.164556962025316
1238,2011,12,51,23,452,338.0,114.0,32.296460176991154,10.452249262536867
1239,2011,12,52,0,98,81.0,17.0,31.285714285714285,11.761394557823133
1240,2011,12,52,1,1,1.0,,26.0,60.13333333333333
1241,2011,12,52,6,158,115.0,43.0,36.63291139240506,7.469198312236291
1242,2011,12,52,7,482,366.0,116.0,36.273858921161825,8.738831258644536
1243,2011,12,52,8,1390,1021.0,369.0,34.70071942446043,8.411822541966428
1244,2011,12,52,9,1830,1391.0,439.0,34.90874316939891,8.560573770491816
1245,2011,12,52,10,1254,917.0,337.0,35.750398724082935,9.627870813397143
1246,2011,12,52,11,1212,900.0,312.0,36.87293729372937,10.550990099009901
1247,2011,12,52,12,1401,1070.0,331.0,36.60670949321913,11.848846062336408
1248,2011,12,52,13,1655,1249.0,406.0,36.50453172205438,11.386636455186292
1249,2011,12,52,14,2234,1691.0,543.0,35.4189794091316,11.63181886004179
1250,2011,12,52,15,2334,1745.0,589.0,35.13581833761782,11.527499285918315
1251,2011,12,52,16,1745,1298.0,447.0,35.227507163323786,11.790687679083089
1252,2011,12,52,17,1776,1281.0,495.0,35.17961711711712,12.132892267267284
1253,2011,12,52,18,2183,1553.0,630.0,33.719651855245075,11.507443884562546
1254,2011,12,52,19,1913,1409.0,504.0,33.84161003659174,11.405035720508799
1255,2011,12,52,20,1196,856.0,340.0,34.2056856187291,11.330504459308798
1256,2011,12,52,21,833,613.0,220.0,34.09963985594238,11.468427370948394
1257,2011,12,52,22,524,398.0,126.0,33.70038167938932,10.663804071246808
1258,2011,12,52,23,296,240.0,56.0,33.2027027027027,11.359234234234238
